Anno,Regione,Comune,Localita,Codice stazione,Bacino idrografico,Corpo idrico,Livello di contaminazione,Campioni,Misure,n misure positive,Sostanze cercate,Sostanze trovate,Pesticidi totali,x,y
2020,Puglia,Barletta,Fiume Ofanto,CA_FO03,Ofanto,Foce Ofanto,Superiore ai limiti,4,588,38,140,10,11.341,1804025.129092117,5062744.927354659
2020,Puglia,Apricena,Torrente Candelaro,CA_TC02,Candelaro,Candelaro_16,Superiore ai limiti,4,604,18,144,4,7.989,1721553.0778379093,5119744.781866714
2020,Puglia,Brindisi,Cillarese (centro lago),LA_CI01,Canale Galina Cillarese,Cillarese,Superiore ai limiti,4,534,20,139,4,5.957,1993792.8804168354,4958732.693893372
2020,Puglia,Minervino Murge,Locone (centro lago),LA_LO01,Ofanto,Locone (Monte Melillo),Superiore ai limiti,4,592,8,141,3,0.524,1781018.4021923302,5025870.631257566
2020,Sicilia,Partinico,Madonna del Ponte_EQB,IT19RW04303,JATO,Fiume Jato,Superiore ai limiti,8,1837,57,231,2,0.252,1450713.266284966,4585582.198092654
2020,Campania,SanMarzanosulSarno(SA),PonteViaPetrarca-ViaMarconiamonteconfluenzanelSarno,AC2,SARNO,ALVEOCOMUNE,Superiore ai limiti,12,898,34,75,7,3.319,1621393.652897483,4978605.764708346
2020,Campania,CastellodiCisterna(NA),PonteCisterna(alconfineconBrusciano),DC1,REGILAGNI,DELLACAMPAGNA,Superiore ai limiti,7,486,11,75,4,2.3,1604455.8400153876,5002190.382116863
2020,Campania,Acerra(NA),PonteVillanova,R3,REGILAGNI,REGILAGNI,Superiore ai limiti,6,328,8,75,2,5.46,1601000.742770254,5002525.0636058105
2020,Sicilia,Petralia Sottana,IMERA MERIDIONALE - S.Andrea,IT19RW07215A,IMERA MERIDIONALE,Fiume Imera Meridionale,Superiore ai limiti,3,706,7,237,2,0.221,1567994.3610500577,4553700.1991390465
2020,Piemonte,Silvano d'Orba,A monte confluenza Orba,087010,PO,PIOTA_64-Scorrimento superficiale-Piccolo,Entro i limiti,6,116,1,22,1,0.004,965204.7551970165,5571389.31727788
2020,Veneto,TREVENZUOLO,CORTE PELLEGRINI,1173,FISSERO TARTARO CANALBIANCO,FIUME TIONE,Entro i limiti,4,344,24,78,3,0.41,1216801.480024839,5663449.0632819375
2020,Veneto,LOZZO ATESTINO,PONTE DI VIA VELA,1303,FRATTA GORZONE,CONDOTTO DI VALBONA,Superiore ai limiti,4,324,19,73,4,1.01,1292052.4464009486,5666698.15876716
2020,Toscana,CAVRIGLIA,,IT09S2329#MAS-619,,INVASO SAN CIPRIANO,Entro i limiti,5,510,16,101,1,2.233,1278516.8646258763,5400254.387870059
2020,Emilia Romagna,SAN GIOVANNI IN PERSICETO,Samoggia a Ponte Loreto su via Carline,06002500,RENO,T. SAMOGGIA,Superiore ai limiti,6,591,32,98,3,12.032,1252116.4654905472,5567460.3095170325
2020,Piemonte,Moncalieri,Ponte SS 393,037010,PO,BANNA_56-Scorrimento superficiale-Piccolo,Superiore ai limiti,8,551,64,71,9,9.96,859187.627216669,5613403.993856659
2020,Piemonte,Novara,Ponte SP 229,110050,PO,CANALE CAVOUR_56-Scorrimento superficiale-Medio,Entro i limiti,9,697,21,82,1,0.57,958657.1861490302,5697219.853258764
2020,Veneto,VIGONZA,PERAGA,117,B.S. LAGUNA DI VENEZIA,FIUME TERGOLA,Entro i limiti,4,339,19,77,3,0.39,1332196.9820633344,5691275.418311206
2020,Veneto,MOGLIANO VENETO,PONTE OLME,122,B.S. LAGUNA DI VENEZIA,FIUME ZERO,Superiore ai limiti,4,340,20,83,3,0.63,1364502.6009685048,5710709.885606148
2020,Toscana,SANSEPOLCRO,,IT09S1223#MAS-061,,FIUME TEVERE VALLE,Entro i limiti,5,410,16,101,1,0.227,1353347.5676930456,5392301.348927969
2020,Veneto,NOGARA,IL MOLINO,447,FISSERO TARTARO CANALBIANCO,FIUME TARTARO,Entro i limiti,4,344,18,79,2,0.42,1230577.9274699811,5651142.042325675
2020,Veneto,TREVISO,VIA TIMAVO,6035,SILE,FOSSO DOSSON,Entro i limiti,4,335,18,80,3,0.87,1359359.980061799,5722418.347541834
2020,Veneto,PONTE DI PIAVE,PONTE DI VIA CHIODO,1252,PIAVE,CANALE GRASSAGA,Superiore ai limiti,4,336,26,80,8,4.5,1390500.6257302603,5736848.003668324
2020,Veneto,PRAMAGGIORE,BELFIORE - PONTE DI VIA BELFIORE,429,LEMENE,FIUME LONCON,Entro i limiti,4,325,20,74,4,0.92,1416708.8681658602,5745865.278064919
2020,Toscana,POGGIBONSI,,IT09S1119#POT-098,,TORRENTE DROVE-DROVE DI TATTERA-BORRO CEPPARELLO,Entro i limiti,2,204,16,101,1,0.342,1241746.3050655718,5386060.790717994
2020,Toscana,PISTOIA,,IT09S2433#MAS-512,,TORRENTE BRANA,Superiore ai limiti,6,612,93,101,10,7.263,1222177.8125835296,5451351.951096351
2020,Toscana,QUARRATA,CATENA,IT09S2458#MAS-VP2,,FOSSO DOGAIA DEI QUADRELLI,Superiore ai limiti,6,611,124,101,12,30.817,1227050.952064805,5441543.887009717
2020,Toscana,SIENA,,IT09S1646#MAS-531,,TORRENTE BOZZONE (1),Superiore ai limiti,3,306,22,101,1,0.537,1267430.5039051892,5356274.077189475
2020,Veneto,PORTOGRUARO,PONTE DI VIA IV NOVEMBRE,1268,LEMENE,CANALE LUGUGNANA,Superiore ai limiti,4,325,15,74,3,5.01,1442279.3209184967,5737382.159340343
2020,Veneto,PESCHIERA DEL GARDA,MASSIMA PROFONDITA' DEL LAGO,311,PO,LAGHETTO DEL FRASSINO,Entro i limiti,18,501,28,83,2,0.19,1187287.1264016475,5690707.123823161
2020,Veneto,ROSOLINA,LAGUNA MARINETTA 1,IT05230-AT,FISSERO TARTARO CANALBIANCO,MARINETTA,Entro i limiti,4,348,18,79,1,0.25,1377008.7607970566,5630476.1431649085
2020,Piemonte,Cantarana,Ponte SP 10,751010,PO,VALLE MAGGIORE_62-Scorrimento superficiale-Piccolo,Entro i limiti,9,644,12,75,1,0.38,893602.661395069,5606314.482509982
2020,Piemonte,Saluggia,C.Na dell'allegria,039025,PO,DORA BALTEA_56-Da ghiacciai-Grande-Forte1,Superiore ai limiti,12,1002,15,86,1,0.401,893927.8326684567,5653722.985013298
2020,Piemonte,Felizzano,Molini di Felizzano,046165,PO,TANARO_56-Scorrimento superficiale-Molto grande,Entro i limiti,9,621,21,71,1,0.38,939468.300541769,5604286.2288814755
2020,Veneto,QUARTO D'ALTINO,A MONTE DELLO SCARICO DELL'IDROVORA CARMASON,143,B.S. LAGUNA DI VENEZIA,FIUME ZERO,Superiore ai limiti,12,1021,71,83,3,0.99,1377944.8454924019,5709230.233899527
2020,Veneto,ODERZO,PONTE SP49,1250,LIVENZA,FIUME MONTICANO,Entro i limiti,4,337,17,82,1,0.7,1390535.8529325016,5747198.362075566
2020,Lazio,Ceccano,,F1.69,Sacco,Fiume Sacco 4,Superiore ai limiti,6,684,8,113,1,0.08,1481297.6001086773,5098715.482964577
2020,Emilia Romagna,BRISIGHELLA,Sintria a Villa Vezzano,06005100,RENO,T. SINTRIA,Superiore ai limiti,6,576,14,95,5,8.375,1309239.8351155436,5506730.602213148
2020,Veneto,SACCOLONGO,CHIESA NUOVA,113,BACCHIGLIONE,FIUME BACCHIGLIONE,Superiore ai limiti,4,311,13,73,2,1.06,1307459.8395445778,5687135.043658523
2020,Toscana,PELAGO,,IT09S1624#MAS-520,,TORRENTE VICANO DI PELAGO,Entro i limiti,4,407,19,102,2,0.162,1276191.7341102445,5428769.0330435475
2020,Toscana,CAPRAIA E LIMITE,,IT09S1270#MAS-108 VTP-061,,FIUME ARNO FIORENTINO VALLE,Entro i limiti,4,400,50,99,1,0.492,1228093.7003899228,5426277.908462668
2020,Toscana,VIAREGGIO,,IT09S1176#MAS-014,,CANALE BURLAMACCA,Superiore ai limiti,4,400,20,99,1,0.079,1141753.0828145896,5444859.783518523
2020,Toscana,CALCINAIA,,IT09S1307#MAS-145,,CANALE USCIANA-DEL TERZO VALLE,Superiore ai limiti,4,400,47,99,2,1.621,1185423.2145001164,5416372.949574732
2020,Toscana,POGGIBONSI,,IT09S2317#MAS-2013,,TORRENTE STAGGIA VALLE,Superiore ai limiti,3,306,31,101,2,3.204,1242177.9592436794,5381885.547839595
2020,Toscana,SANSEPOLCRO,S.PIETRO IN VILLA ,IT09S1474#MAS-957,,TORRENTE TIGNANA,Entro i limiti,4,408,5,101,1,0.265,1346907.1157320773,5404316.8839781
2020,Toscana,MONSUMMANO TERME,RISERVA RIGHETTI,IT09S2462#MAS-PF2,,CANALE USCIANA-DEL TERZO VALLE,Superiore ai limiti,3,305,27,101,6,10.506,1201964.2769930938,5439466.086819048
2020,Toscana,PISTOIA,,IT09S1149#MAS-842 POT-132,,TORRENTE BURE DI SAN MORO,Entro i limiti,5,510,14,101,1,0.198,1218529.3020900744,5457968.508450572
2020,Toscana,MONTEPULCIANO,,IT09S1276#MAS-114 VTP-137,,LAGO MONTEPULCIANO,Entro i limiti,4,408,22,101,3,0.29,1327991.6784236773,5325969.236790255
2020,Veneto,VALEGGIO SUL MINCIO,CIRCA 150M A MONTE DELLA CONFLUENZA NEL F. MINCIO,1289,PO,RIO BISAVOLA,Entro i limiti,4,344,10,78,1,0.24,1193267.5480270227,5686189.337646167
2020,Veneto,LEGNAGO,C. COLABELLA,1290,FISSERO TARTARO CANALBIANCO,SCOLO FOCCHIARA,Entro i limiti,4,344,15,78,2,0.28,1256325.2272701296,5640811.0796078285
2020,Veneto,ROVERCHIARA,PALUVECCHIO,1293,FISSERO TARTARO CANALBIANCO,SCOLO CONDUTTONE,Entro i limiti,4,352,13,80,2,0.24,1251434.6627821373,5665420.6924738735
2020,Emilia Romagna,CASTEL SAN GIOVANNI,Po a Castel S. Giovanni,01000100,ASTA PO,F. PO,Superiore ai limiti,9,903,73,100,3,1.906,1051480.7166627955,5635962.582777941
2020,Emilia Romagna,RIVA DEL PO,"Po a Serravalle, Berra",01000900,ASTA PO,F. PO,Superiore ai limiti,9,900,53,100,3,1.404,1340994.1769682053,5617513.280847811
2020,Piemonte,Trino,Ponte SS 455,001230,PO,PO_56-Scorrimento superficiale-Grande,Superiore ai limiti,7,603,21,88,4,0.93,923096.509921558,5649144.342784175
2020,Piemonte,Vezza d'Alba,Pt Patarrone,004005,PO,BORBORE_62-Scorrimento superficiale-Molto piccolo,Superiore ai limiti,11,842,75,86,8,5.41,891516.1244275273,5586366.420063231
2020,Emilia Romagna,SAVIGNANO SUL RUBICONE,Rubicone a Capanni,16000200,RUBICONE,F. RUBICONE,Superiore ai limiti,6,601,78,100,7,9.514,1383004.17824853,5489846.727947816
2020,Emilia Romagna,RICCIONE,"Melo al ponte su via Venezia, Riccione",21000100,MELO,R. MELO,Superiore ai limiti,6,591,84,98,9,3.54,1406668.2269528399,5465361.463758369
2020,Lazio,Fondi,,F2.69,Fondi-Itri,Canale delle Acque Chiare 1,Superiore ai limiti,10,1152,24,115,4,0.11,1489787.1431789089,5060721.9687455855
2020,Emilia Romagna,MALALBERGO,Navile a Malalbergo in chiusura bacino,06002700,RENO,CAN. NAVILE,Superiore ai limiti,6,591,40,98,3,7.021,1284192.5613223966,5577330.338674683
2020,Campania,Buccino(SA),PonteSanCono,B,SELE,BIANCO,Entro i limiti,5,9,1,4,1,0.15,1713324.8637197753,4954880.831875488
2020,Provincia Autonoma di Trento,TON,FOCE A VALLE DEL PONTE SULLA SS DELLA VAL DI NON,SD000525,Noce,TORRENTE RINASCICO,Entro i limiti,11,1307,12,120,1,0.17,1231384.4018734174,5820091.507237046
2020,Provincia Autonoma di Trento,PREDAIA,SETTE FONTANE - A MONTE CONFLUENZA IN NOCE,SD000536,Noce,RIO SETTE FONTANE,Superiore ai limiti,12,1430,94,122,11,7.87,1232049.2588980116,5832767.843720731
2020,Toscana,BIBBIENA,,IT09S1424#MAS-941 VTP-038,,TORRENTE ARCHIANO,Superiore ai limiti,5,410,13,101,2,0.756,1316759.759428833,5427558.963471865
2020,Umbria,Piegaro,Monte Petriolo,IT10NES3,TEVERE,Fiume Nestore dalle origini a T. Caina,Superiore ai limiti,11,1179,30,103,3,3.24,1361669.8179608127,5312728.239938659
2020,Umbria,Gubbio,Serra Brunamonti,IT10SAO1,TEVERE,Torrente Saonda,Superiore ai limiti,11,1168,20,102,2,1.93,1408970.9789759603,5352093.78591549
2020,Umbria,Montefalco,Casco dell'Acqua,IT10TAT1,TEVERE,Torrente Tatarena da limite HER a F. Timia-Teverone-Marroggia,Entro i limiti,11,1122,16,102,1,0.22,1413971.6591248338,5296756.797426772
2020,Sardegna,,,0256-CF000102-ST01,,RIU PALMAS,Superiore ai limiti,8,224,4,49,1,0.47,952040.6867969028,4732776.002136578
2020,Friuli Venezia Giulia,Grado,Fiume Isonzo,ITA0619SP_CANEO,Fiume Isonzo,Foce Fiume Isonzo,Non quantificabile,4,480,23,113,0,0.0295,1506967.5690835891,5737095.698950897
2020,Toscana,CALCI,,IT09S1112#POT-089,,,Non quantificabile,4,406,5,101,0,0.074,1173036.538843615,5426547.32270284
2020,Veneto,PIOMBINO DESE,C. RIONDATO,33,B.S. LAGUNA DI VENEZIA,FIUME MARZENEGO,Non quantificabile,4,324,10,74,0,0.08,1332714.728211583,5716360.26086021
2020,Lombardia,Sarezzo,,N0080600082LO2,MELLA,Mella (Fiume),Non quantificabile,3,351,0,110,0,,1134233.3432303309,5727430.102793535
2020,Sardegna,,,0159-CF000100-ST01,,RIU DI SAN GIOVANNI,Non quantificabile,1,6,0,6,0,,1049653.51999065,5021934.176823612
2020,Veneto,SAN BIAGIO DI CALLALTA,OLMI,1095,SILE,FIUME MIGNAGOLA,Non quantificabile,4,76,0,71,0,,1372942.1593044242,5728246.447487427
2020,Toscana,PRATO,,IT09S1092#POT-063,,,Non quantificabile,1,102,3,101,0,0.041,1239972.828386099,5452514.773671871
2020,Sardegna,,,0177-CF000102-ST01,,RIU MANNU DI BERCHIDDA,Non quantificabile,5,43,0,18,0,,1018759.3555916221,4976267.7277603075
2020,Friuli Venezia Giulia,Marano Lagunare,Foci dello Stella esterno,ITA06TPO401,N.D.,Foci dello Stella esterno,Non quantificabile,4,480,26,113,0,0.0332,1461675.0078843571,5736386.552306283
2020,Toscana,PISTOIA,,IT09S1257#MAS-095 POT-110 VTP-027,,TORRENTE LIMENTRA DI SAMBUCA,Non quantificabile,2,202,1,101,0,0.009,1217928.939764335,5470534.249746065
2020,Toscana,GAMBASSI TERME,,IT09S2275#MAS-509,,SCOLMATORE- RIO PIETROSO,Non quantificabile,3,301,10,100,0,0.064,1218632.20640811,5397718.835768365
2020,Toscana,MONTERCHI,,IT09S1226#MAS-064 VTP-052,,TORRENTE SOVARA,Non quantificabile,5,500,19,99,0,0.152,1345033.2306378693,5389162.18604702
2020,Marche,ASCOLI PICENO,ponte bivio per Roccafluvione,I0281FV,Fiume Tronto,Torrente Fluvione Tratto 1 C.I._A,Non quantificabile,1,3,0,3,0,,1503731.4866400203,5285026.708291093
2020,Marche,ARQUATA DEL TRONTO,valle abitato Trisungo,I0281TR,Fiume Tronto,Fiume Tronto Tratto 1 C.I._A,Non quantificabile,1,26,0,26,0,,1481824.2274182609,5277677.47674876
2020,Marche,ASCOLI PICENO,bivio per Casamurana,I0283TR,Fiume Tronto,Fiume Tronto Tratto 2 C.I._B,Non quantificabile,8,179,0,29,0,,1505706.7114323485,5288620.460017049
2020,Marche,APECCHIO,Montemaggiore-Calcinelli,R1100519ME,Fiume Metauro,Fiume Metauro Tratto 4 C.I._A,Non quantificabile,3,63,0,21,0,,1438955.8267198876,5426365.261746646
2020,Abruzzo,Campotosto,Circa 500 m a monte Invaso Provvidenza,R1304CH1,Vomano,CI_Chiarino_1,Non quantificabile,1,52,0,46,0,,1493495.8381953938,5236714.431609006
2020,Abruzzo,Cellino Attanasio,Val Viano,R1305PM1,Piomba,CI_Piomba_1,Non quantificabile,1,52,0,46,0,,1540652.2877042817,5247596.617453148
2020,Abruzzo,Città Sant' Angelo,Località Madonna della Pace Città S. Angelo,R1305PM3,Piomba,CI_Piomba_2,Non quantificabile,1,52,1,46,0,0.025,1567471.4057452367,5241013.837155962
2020,Abruzzo,Ortona,Contrada Ripari Ortona,R1311MR3A,Moro,CI_Moro_2,Non quantificabile,7,7,1,7,0,0.021,1605080.5601423876,5209359.0047311215
2020,Marche,PEDASO,zona foce - ponte SS Adriatica,R110256AS,Fiume Aso,Fiume Aso Tratto 2 C.I._A,Non quantificabile,11,270,1,29,0,0.03,1540806.011879296,5327638.444596962
2020,Marche,GROTTAMMARE,zona foce - ponte lungomare,R110294TS,Fiume Tesino,Torrente Tesino Tratto 1 C.I._B,Non quantificabile,11,251,3,29,0,0.023,1544614.3336767964,5308737.5598589415
2020,Marche,,Lago Castreccioni,R110142LMU,Fiume Musone,Lago di Castreccioni,Non quantificabile,5,9,0,3,0,,1465070.99585553,5369721.111017376
2020,Marche,,Lago Borgiano,R110195LCH,Fiume Chienti,Lago di Borgiano,Non quantificabile,3,5,0,2,0,,1469523.9295172787,5334000.6723915795
2020,Molise,VASTOGIRARDI,SAN MAURO,I027_018_SS_2_T_01,TRIGNO,TRIGNO,Non quantificabile,8,280,0,32,0,,1593224.978889968,5121962.786036599
2020,Emilia Romagna,SAN POLO D'ENZA,Enza a Borgo Bottone,01180530,ENZA,T. ENZA,Non quantificabile,6,576,0,95,0,,1159562.561157606,5566249.058122294
2020,Emilia Romagna,SCANDIANO,Tresinaro in vicinanza Molino a Scandiano,01201250,SECCHIA,T. TRESINARO,Non quantificabile,6,576,9,95,0,0.115,1186964.6264125137,5555925.9206933165
2020,Emilia Romagna,CASTEL MAGGIORE,"Reno in vicinanze Via Bagno 7, Golena San Vitale",06002150,RENO,F. RENO,Non quantificabile,5,480,0,95,0,,1259308.73850166,5550815.910794895
2020,Emilia Romagna,GALLIERA,Riolo-Botte su via Ca' Bianca a Ovest A13,06002950,RENO,CAN. RIOLO - DELLA BOTTE,Non quantificabile,6,576,33,95,0,0.355,1280304.8686340717,5578569.537469414
2020,Emilia Romagna,CASTENASO,"Idice a Fiesso, Castenaso",06003530,RENO,T. IDICE,Non quantificabile,6,576,12,95,0,0.132,1278205.4354218864,5545348.641369562
2020,Piemonte,Cossato,Località Ponte Amendola,016015,PO,CHIEBBIA_56-Scorrimento superficiale-Piccolo,Non quantificabile,9,593,2,75,0,0.03,909941.5943830791,5710652.309938093
2020,Piemonte,Savigliano,Pt per Saluzzo,022030,PO,VARAITA_56-Scorrimento superficiale-Medio-Forte107,Non quantificabile,9,613,9,71,0,0.1,844685.2720926626,5566571.838430429
2020,Piemonte,Garzigliana,Madonna di Montebruno,030010,PO,PELLICE_56-Scorrimento superficiale-Medio-Forte107,Non quantificabile,6,413,0,71,0,,820176.5827543694,5594695.352989027
2020,Piemonte,Narzole,Pt FFSS,046050,PO,TANARO_56-Scorrimento superficiale-Grande-Forte107,Non quantificabile,12,835,7,72,0,0.19,878000.1329153873,5558467.837071448
2020,Piemonte,Ceres,Prima della confluenza,231020,PO,STURA DI VALLEGRANDE_1-Scorrimento superficiale-Piccolo,Non quantificabile,8,586,0,75,0,,823031.53168922,5670058.690963472
2020,Piemonte,Cameri,Ponte per C.na Argine,669050,PO,CANALE REGINA ELENA_56-Scorrimento superficiale-Medio,Non quantificabile,8,630,0,82,0,,960924.0279054553,5701427.201925754
2020,Basilicata,Atella,,IT17-OF-P11-L,Ofanto,,Non quantificabile,4,360,18,83,0,0.0124,1737225.9308841755,5002446.312254317
2020,Basilicata,Bernalda,,IT017-BR-P01-F,Bradano,,Non quantificabile,1,90,16,83,0,0.04668,1867913.2227761266,4933897.105560976
2020,Basilicata,Tolve,,IT017-BR-P13-F,Bradano,,Non quantificabile,2,180,11,83,0,0.40221,1797575.0990727758,4971010.288383748
2020,Basilicata,Brindisi di Montagna,,IT017-BS-P01-F,Basento,,Non quantificabile,2,180,22,83,0,0.0614,1778918.9366096177,4954328.485475969
2020,Lazio,San Giorgio a Liri,,F1.09,Liri-Garigliano,Fiume Liri-Garigliano 4,Non quantificabile,6,686,1,115,0,0.03,1533197.827890223,5074378.512741848
2020,Lazio,Ceprano,,F1.73,Liri,Fiume Liri-Garigliano 2,Non quantificabile,6,558,5,92,0,0.12,1504887.8655888273,5094355.925819589
2020,Puglia,Cerignola,Capacciotti (centro lago),LA_CA01,Ofanto,Marana Capacciotti,Non quantificabile,2,300,0,143,0,,1759812.7236598316,5036064.814934006
2020,Basilicata,Vaglio Basilicata,,IT017-BS-P09-F,Basento,,Non quantificabile,2,180,20,83,0,0.0518,1770417.3456611128,4960733.181067709
2020,Marche,URBINO,Canavaccio via Metauro,R110058ME,Fiume Metauro,Fiume Metauro Tratto 2 C.I._B,Non quantificabile,6,129,0,25,0,,1413152.7096856076,5417647.704232983
2020,Puglia,Otranto,Alimini Grande,AT_AL01,Del Rio Grande,Alimini Grande,Non quantificabile,4,570,2,136,0,0.043,2052991.1553213801,4896728.69939223
2020,Campania,Pozzuoli (NA),All'altezza del ristorante PlayOff di fronte al canneto,LL4,LAGO LUCRINO,LAGO LUCRINO,Non quantificabile,2,19,0,9,0,,1567237.6112091742,4987136.232874108
2020,Sicilia,Bivona,Serbatoio Castello (opera di presa),IT19LW06210,MAGAZZOLO e bacini minori fra MAGAZZOLO e PLATANI,Serbatoio Castello ,Non quantificabile,2,454,6,220,0,0.048,1493518.8387730476,4520569.829120657
2020,Sicilia,Castronuovo di Sicilia,Fanaco  (opera di presa),IT19LW06335,PLATANI,Fanaco  ,Non quantificabile,2,455,2,221,0,0.04,1508730.0906052685,4533232.149884098
2020,Provincia Autonoma di Trento,TRENTO,FOSSA ADIGETTO - TRENTO,SD000109,Avisio,LAVISOTTO,Non quantificabile,11,1310,1,119,0,0.03,1237078.3663059424,5788062.897963823
2020,Provincia Autonoma di Trento,NAGO-TORBOLE,FIUME SARCA - LINFANO NAGO TORBOLE,SG000024,Sarca,FIUME SARCA,Non quantificabile,11,1294,1,119,0,0.05,1210385.7631238303,5760300.4535218
2020,Provincia Autonoma di Trento,NAGO-TORBOLE,LAGO DI GARDA (punto 14) - NAGO TORBOLE,SGLN0010,Sarca,LAGO DI GARDA,Non quantificabile,9,1074,0,119,0,,1207560.0669923252,5754929.332061922
2020,Lazio,Sabaudia,,T2.21,Rio Martino,Lago di Caprolace,Non quantificabile,4,372,0,92,0,,1444374.556645019,5064158.273611817
2020,Sardegna,,,0073-CF000102-ST01,,FIUME FODDEDDU,Non quantificabile,5,21,1,6,0,0.011,1072443.402729365,4854861.483974338
2020,Sardegna,,,0002-CF000101-ST01,,RIU MANNU DI SAN SPERATE,Non quantificabile,9,72,2,21,0,0.03,1010612.3274260558,4787947.014775153
2020,Sardegna,,,0035-AT50060-0062,,Stanieddu Feraxi,Non quantificabile,2,2,0,1,0,,1067555.8549924733,4769914.39941695
2020,Sardegna,,,0038-AT50910-0008,,Peschiera San Giovanni,Non quantificabile,3,4,0,2,0,,1069941.9857849167,4778980.751178898
2020,Valle d'Aosta,Morgex,Marais,DBL060,PO,Dora Baltea,Non quantificabile,4,194,0,63,0,,785289.5348522954,5739815.444548068
2020,Piemonte,Villafalletto,Pt per Saluzzo,021030,PO,MAIRA_56-Scorrimento superficiale-Medio-Forte107,Non quantificabile,10,734,0,78,0,,839902.1649018362,5551188.113590441
2020,Valle d'Aosta,Charvensod,Plan Félinaz,DBL100,PO,Dora Baltea,Non quantificabile,4,194,0,63,0,,816568.8081546666,5737018.125908785
2020,Valle d'Aosta,Quart,Villefranche,DBL110,PO,Dora Baltea,Non quantificabile,3,192,0,61,0,,826226.712097458,5738575.510716083
2020,Toscana,PIEVE SANTO STEFANO,,IT09S1222#MAS-060 VTP-210,,FIUME TEVERE MONTE INFERIORE,Non quantificabile,3,306,9,101,0,0.088,1341814.0868654815,5411207.8044893555
2020,Toscana,BAGNONE,TORRENTE BAGNONE - GARBIA,IT09S1124#MAS-966 POT-106,,TORRENTE BAGNONE (2),Non quantificabile,3,306,3,101,0,0.026,1118689.9758156869,5520505.830752164
2020,Lazio,Tarquinia,,F5.37,Mignone,Fiume Mignone 3,Non quantificabile,9,1034,0,115,0,,1318373.5180385862,5193735.558610361
2020,Marche,COLBORDOLO,Colbordolo-Ponte Vecchio,R110028FO,Fiume Foglia,Fiume Foglia Tratto 3 C.I._A,Non quantificabile,4,92,0,24,0,,1411873.1068187708,5438174.839422451
2020,Valle d'Aosta,La Salle,Equilivaz,DBL070,PO,Dora Baltea,Non quantificabile,3,192,0,61,0,,791412.0173665802,5735072.193062992
2020,Valle d'Aosta,Châtillon,Pont des Chevres,DBL140,PO,Dora Baltea,Non quantificabile,3,192,0,61,0,,851115.5386885097,5738951.717423786
2020,Basilicata,Matera,,IT017-SG02,Bradano,,Entro i limiti,4,360,42,83,1,0.4909,1841574.1296935894,4954073.761048364
2020,Sardegna,,,0222-CF000109-ST01,,FIUME TIRSO,Superiore ai limiti,8,255,14,49,3,0.897,965367.4109471623,4856225.310806073
2020,Lazio,Latina,,F2.10,Moscarello,Fosso Spaccasassi 3,Superiore ai limiti,6,684,20,113,2,0.18,1423916.6859517454,5090068.9377769595
2020,Veneto,LORIA,C. FRATTIN,6037,BRENTA,TORRENTE MUSONE,Entro i limiti,4,329,10,80,1,0.26,1321886.8569723757,5738751.134932193
2020,Piemonte,Neive,Cascina Piana,046070,PO,TANARO_62-Scorrimento superficiale-Grande,Entro i limiti,12,896,17,78,2,0.64,900455.3128106528,5581372.129481743
2020,Piemonte,Lu,Ponte Strada Conzano-Lu Monf.to,064030,PO,GRANA_62-Scorrimento superficiale-Piccolo,Superiore ai limiti,6,432,40,75,9,4.19,942374.7883982806,5623676.762754181
2020,Piemonte,Strevi,Guado,065045,PO,BORMIDA_63-Scorrimento superficiale-Grande,Superiore ai limiti,9,629,13,73,3,2.11,950359.1170450972,5574387.100796446
