Macrocomune,Sostanza,Conc_max
Torino,"1,2-DICLOROETANO",0.0
Torino,"1,3-DICLOROPROPENE",0.0
Torino,"1,4 DICLOROBENZENE",0.0
Torino,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Torino,"2,4-DICLOROFENOLO",0.0
Torino,"2,4-DICLOROFENOSSIACETICO ACIDO",7.7
Torino,"2,6-DICLOROBENZAMMIDE",0.1
Torino,"3,4-DICLOROANILINA",0.0
Torino,ABAMECTINA,0.0
Torino,ACEQUINOCYL,0.0
Torino,ACETAMIPRID,0.17
Torino,ACETOCLOR,0.03
Torino,ACIBENZOLAR S METILE,0.0
Torino,ACLONIFEN,0.084
Torino,ACRINATRINA,0.0
Torino,ALACLOR,0.16
Torino,AMETOCTRADIN,0.0
Torino,AMIDOSULFURON,0.0
Torino,AMISULBROM,0.0
Torino,AMPA,12.0
Torino,ANTIPARASSITARI CICLODIENE,0.0
Torino,ATRAZINA,0.19
Torino,ATRAZINA DESETIL,0.19
Torino,ATRAZINA DESETIL DESISOPROPIL,0.03
Torino,ATRAZINA DESISOPROPIL,0.01
Torino,AZIMSULFURON,0.09
Torino,AZINFOS-ETILE,0.0
Torino,AZINFOS-METILE,0.0
Torino,AZOSSISTROBINA,3.37
Torino,BENSULFURON-METILE,0.23
Torino,BENTAZONE,9.07
Torino,BIFENAZATO,0.0
Torino,BIFENOX,0.0
Torino,BISPIRIBAC-SODIO,0.02
Torino,BOSCALID,0.46
Torino,"BROMOFOS, BROMOFOS-METILE",0.0
Torino,BROMOPROPILATO,0.0
Torino,BUPIRIMATE,0.17
Torino,BUPROFEZIN,0.0
Torino,CAPTANO,1.0
Torino,CARBARIL,0.0
Torino,CARBENDAZIM,0.19
Torino,CARBOFURAN,0.026
Torino,CARFENTRAZONE-ETILE,0.0
Torino,CHINOSSIFEN,0.026
Torino,CIAZOFAMID,0.0
Torino,CIBUTRINA,0.0
Torino,CICLOXIDIM,0.65
Torino,CIMOXANIL,0.0
Torino,CIPERMETRINA,0.0
Torino,CIPROCONAZOLO,0.05
Torino,CIPRODINIL,0.74
Torino,CLOMAZONE,0.62
Torino,CLORANTRANILIPROLO,0.14
Torino,CLORFENVINFOS,0.0
Torino,CLORIDAZON,0.05
Torino,CLOROTALONIL,0.0
Torino,CLOROTOLURON,0.21
Torino,CLORPIRIFOS,0.0
Torino,CLORPIRIFOS-METILE,0.0
Torino,CLOTHIANIDIN,0.01
Torino,CYANTRANILIPROLE,0.0
Torino,CYFLUFENAMID,0.02
Torino,DAMINOZIDE,0.0
Torino,DAZOMET,0.0
Torino,"DDD, op",0.0
Torino,"DDE, op",0.0
Torino,DDT totale,0.0
Torino,"DDT, pp",0.003
Torino,DEMETON-O,0.061
Torino,DEMETON-S-METILE-SOLFONE,0.0
Torino,DIAZINON,0.0
Torino,DICLOBENIL,0.0
Torino,DICLORAN,0.0
Torino,DICLORPROP,0.0
Torino,DICLORVOS,0.001
Torino,DICOFOL,0.0
Torino,DIFENILAMMINA,0.05
Torino,DIFENOCONAZOLO,0.0
Torino,DIFLUBENZURON,0.0
Torino,DIMETENAMID-P,0.017
Torino,DIMETENAMIDE,0.24
Torino,DIMETOATO,0.18
Torino,DIMETOMORF,5.41
Torino,DIMOSSISTROBINA,0.0
Torino,DINOCAP,0.29
Torino,DITIANON,0.0
Torino,DIURON,0.47
Torino,DODINA,0.0
Torino,EMAMECTINA BENZOATO,0.0
Torino,ENDOSULFAN,0.0
Torino,"ENDOSULFAN, alfa",0.0
Torino,"ENDOSULFAN, beta",0.0
Torino,ENDOSULFAN-SOLFATO,0.0
Torino,EPOSSICONAZOLO,0.0
Torino,EPTACLORO ENDO EPOSSIDO,0.0
Torino,ESACLOROBENZENE,0.16
Torino,ESACLOROCICLOESANO,0.009
Torino,ESACLOROCICLOESANO alfa,0.0
Torino,ESACLOROCICLOESANO beta,0.0
Torino,ESACLOROCICLOESANO gamma,0.0
Torino,ESAZINONE,0.0
Torino,ETOFENPROX,0.0
Torino,ETOFUMESATE,0.07
Torino,ETOSSISULFURON,0.04
Torino,ETOXAZOLO,0.0
Torino,EXITIAZOX,0.0
Torino,Eptacloro ed eptacloro epossido,0.0
Torino,FENAMIDONE,0.0
Torino,FENBUCONAZOLO,0.0
Torino,FENHEXAMID,0.015
Torino,FENITROTION,0.0
Torino,FENOXICARB,0.0
Torino,FENPIROXIMATE,0.0
Torino,FENPYRAZAMINE,0.0
Torino,FENTION,0.0
Torino,FLAZASULFURON,0.0
Torino,FLONICAMID,0.01
Torino,FLUAZINAM,0.0
Torino,FLUDIOXONIL,0.14
Torino,FLUFENACET,0.61
Torino,FLUFENOXURON,0.0
Torino,FLUOPICOLIDE,1.15
Torino,FLUOPYRAM,0.2
Torino,FLUROXIPIR,0.06
Torino,FLUTRIAFOL,0.03
Torino,FLUXAPYROXAD,0.1
Torino,FOLPET,0.0
Torino,FORMOTION,0.0
Torino,FOSALONE,0.0
Torino,FOSMET,0.0
Torino,Fentin,0.0
Torino,GLIFOSATE,4.5
Torino,GLUFOSINATE-AMMONIO,0.0
Torino,IMAZAMOX,0.81
Torino,IMAZOSULFURON,0.15
Torino,IMIDACLOPRID,0.3
Torino,INDOXACARB,0.0
Torino,IPRODIONE,0.0
Torino,IPROVALICARB,0.23
Torino,ISOPROTURON,0.017
Torino,ISOXABEN,0.0
Torino,ISOXAFLUTOLE,0.12
Torino,KRESOXIM-METILE,0.0
Torino,LENACIL,0.15
Torino,LINURON,3.85
Torino,MALATION,0.0
Torino,MANDIPROPAMID,0.0
Torino,MCPA,6.7
Torino,MECOPROP,0.87
Torino,MEPANIPYRIM,0.0
Torino,MEPTILDINOCAP,0.0
Torino,MESOTRIONE,0.28
Torino,METALAXIL,3.45
Torino,METAMIDOFOS,0.0
Torino,METAMITRON,0.92
Torino,METAZACLOR,0.05
Torino,METIDATION,0.0
Torino,METIOCARB,0.0
Torino,METOBROMURON,0.0
Torino,METOLACLOR,6.06
Torino,METOMIL,0.06
Torino,METOSSIFENOZIDE,0.19
Torino,METRAFENONE,0.01
Torino,METRIBUZIN,0.77
Torino,METSULFURON-METILE,0.0
Torino,MEVINPHOS,0.0
Torino,MICLOBUTANIL,0.11
Torino,MOLINATE,0.13
Torino,NAFTALENE,0.0
Torino,NICOSULFURON,3.48
Torino,OMETOATO,0.0
Torino,OSSIDEMETON-METILE,0.0
Torino,OXADIAZON,1.41
Torino,OXIFLUORFEN,0.0
Torino,PARATION-ETILE,0.0
Torino,PARATION-METILE,0.0
Torino,PENCONAZOLO,0.114
Torino,PENDIMETALIN,0.09
Torino,PENTACLOROBENZENE,0.0069999999999999
Torino,PENTACLOROFENOLO,0.0
Torino,PENTHIOPYRAD,0.0
Torino,PERMETRINA,0.0
Torino,PETOXAMIDE,0.01
Torino,PIMETROZINA,0.0
Torino,PIRACLOSTROBIN,0.0
Torino,PIRETRINE,0.0
Torino,PIRIDABEN,0.0
Torino,PIRIMETANIL,0.18
Torino,PIRIMICARB,0.05
Torino,PIRIMIFOS-METILE,0.0
Torino,PRETILACLOR,0.41
Torino,PROCLORAZ,0.05
Torino,PROPACLOR,0.0
Torino,PROPAMOCARB,0.15
Torino,PROPANIL,0.0
Torino,PROPARGITE,0.0
Torino,PROPAZINA,0.0
Torino,PROPICONAZOLO,0.07
Torino,PROPIZAMIDE,0.56
Torino,PROSULFURON,2.14
Torino,PYRIPROXYFEN,0.0
Torino,QUINCLORAC,0.33
Torino,RIMSULFURON,0.05
Torino,SIMAZINA,0.08
Torino,SPINETORAM,0.0
Torino,SPINOSAD,0.0
Torino,SPIRODICLOFEN,0.0
Torino,SPIROTETRAMMATO,0.0
Torino,SPIROXAMINA,0.16
Torino,SULCOTRIONE,0.49
Torino,SULFOXAFLOR,0.0
Torino,TAU-FLUVALINATE,0.0
Torino,TEBUCONAZOLO,0.48
Torino,TEBUFENOZIDE,0.021
Torino,TEBUFENPIRAD,0.0
Torino,TERBUTILAZINA,0.03
Torino,TERBUTILAZINA (incluso metabolita),2.4
Torino,TERBUTILAZINA-DESETIL,0.0
Torino,TERBUTRINA,0.1198
Torino,TETRACONAZOLO,0.05
Torino,TIACLOPRID,0.035
Torino,TIAMETOXAM,3.4
Torino,TIOBENCARB,0.0
Torino,TIOCARBAZIL,0.0
Torino,TIOPHANATE-METHYL,2.1
Torino,TRALCOXIDIM,0.0
Torino,TRIADIMENOL,0.0
Torino,TRIALLATE,0.0
Torino,TRIASULFURON,0.0
Torino,TRICICLAZOLO,0.05
Torino,TRICLOPIR,0.21
Torino,TRIFLOXISTROBIN,0.03
Torino,TRIFLUMURON,0.0
Torino,TRIFLURALIN,0.0
Torino,TRITICONAZOLO,0.0
Torino,ZOXAMIDE,0.01
Trapani,1-ACIDO NAFTILACETICO,0.0
Trapani,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Trapani,ACEFATE,0.0
Trapani,ACETAMIPRID,0.0
Trapani,ACIBENZOLAR S METILE,0.0
Trapani,ACLONIFEN,0.0
Trapani,ACRINATRINA,0.0
Trapani,ALACLOR,0.0
Trapani,ALDICARB,0.0
Trapani,ALDICARBSULFONE,0.0
Trapani,ALDICARBSULFOSSIDO,0.0
Trapani,AMETRINA,0.0
Trapani,AMIDOSULFURON,0.0
Trapani,AMITRAZ,0.0
Trapani,AMPA,0.76
Trapani,ATRAZINA DESETIL,0.0
Trapani,ATRAZINA DESISOPROPIL,0.0
Trapani,AZINFOS-ETILE,0.0
Trapani,AZINFOS-METILE,0.0
Trapani,AZOSSISTROBINA,0.0
Trapani,BENALAXIL,0.0
Trapani,BENFURACARB,0.0
Trapani,BENOMIL,0.0
Trapani,BENTAZONE,0.0
Trapani,BIFENOX,0.0
Trapani,BITERTANOLO,0.0
Trapani,BOSCALID,0.0069999999999999
Trapani,BROMACILE,0.01
Trapani,BROMOPROPILATO,0.0
Trapani,BROMOXINIL-FENOLO,0.0
Trapani,BUPIRIMATE,0.0
Trapani,BUPROFEZIN,0.0
Trapani,CADUSAFOS,0.0
Trapani,CAPTANO,0.0
Trapani,CARBARIL,0.02
Trapani,CARBENDAZIM,0.004
Trapani,CARBOFURAN,0.0
Trapani,CHINOSSIFEN,0.0
Trapani,CIAZOFAMID,0.0
Trapani,CIBUTRINA,0.0
Trapani,CIMOXANIL,0.0
Trapani,CIPERMETRINA zeta,0.0
Trapani,CIPROCONAZOLO,0.0
Trapani,CIPRODINIL,0.0
Trapani,CIROMAZINA,0.0
Trapani,CLODINAFOP-PROPARGIL,0.0
Trapani,CLOMAZONE,0.0
Trapani,CLOPYRALID,0.0
Trapani,CLORANTRANILIPROLO,0.0
Trapani,CLORDANO-alfa,0.0
Trapani,CLORFENVINFOS,0.0
Trapani,CLOROTALONIL,0.0
Trapani,CLORPIRIFOS,0.0
Trapani,CLORPIRIFOS-METILE,0.0
Trapani,CLORSULFURON,0.0
Trapani,CLOTHIANIDIN,0.0
Trapani,CUMAFOS,0.0
Trapani,"DDD, op",0.0
Trapani,"DDT, pp",0.0
Trapani,DEMETON-S-METILE-SOLFONE,0.0
Trapani,DICLORAN,0.0
Trapani,DICLORVOS,0.0
Trapani,DICOFOL,0.0
Trapani,DIFENAMIDE,0.0
Trapani,DIFLUBENZURON,0.0
Trapani,DIMETOATO,0.001
Trapani,DIMETOMORF,0.0
Trapani,DISULFOTON,0.0
Trapani,DIURON,0.005
Trapani,DODEMORF,0.0
Trapani,DODINA,0.0
Trapani,"ENDOSULFAN, alfa",0.0
Trapani,ENDOSULFAN-SOLFATO,0.0
Trapani,EPTACLORO ENDO EPOSSIDO,0.0
Trapani,EPTENOFOS,0.0
Trapani,ESACLOROBENZENE,0.0
Trapani,ESACLOROCICLOESANO alfa,0.0
Trapani,ESACLOROCICLOESANO beta,0.0
Trapani,ESACLOROCICLOESANO delta,0.0
Trapani,ESACLOROCICLOESANO gamma,0.0
Trapani,ESAFLUMURON,0.0
Trapani,ETOFENPROX,0.0
Trapani,ETOFUMESATE,0.0
Trapani,ETOXAZOLO,0.0
Trapani,EXITIAZOX,0.0
Trapani,FAMOXADONE,0.0
Trapani,FENAMIDONE,0.0
Trapani,FENAMIFOS,0.0
Trapani,FENARIMOL,0.0
Trapani,FENAZAQUIN,0.0
Trapani,FENBUCONAZOLO,0.0
Trapani,FENHEXAMID,0.0
Trapani,FENITROTION,0.0
Trapani,FENPIROXIMATE,0.0
Trapani,FENTION,0.0
Trapani,FLONICAMID,0.0
Trapani,FLORASULAM,0.0
Trapani,FLUAZIFOP-P-BUTILE,0.0
Trapani,FLUDIOXONIL,0.0
Trapani,FLUFENOXURON,0.0
Trapani,FLUROXIPIR,0.0
Trapani,FOLPET,0.0
Trapani,FORATE,0.0
Trapani,FOSMET,0.0
Trapani,FOSTIAZATE,0.0
Trapani,FURALAXIL,0.0
Trapani,GLIFOSATE,1.24
Trapani,IMAZALIL,0.0
Trapani,IMAZAPIR,0.0
Trapani,IMIDACLOPRID,0.215
Trapani,IODOSULFURON-METILE-SODIO,0.0
Trapani,IOXINIL,0.0
Trapani,IPROVALICARB,0.0
Trapani,ISOPROTURON,0.0
Trapani,ISOXABEN,0.0
Trapani,KRESOXIM-METILE,0.0
Trapani,LENACIL,0.0
Trapani,LINURON,0.0
Trapani,LUFENURON,0.0
Trapani,MALATION,0.0
Trapani,MCPA,0.0
Trapani,MECOPROP,0.0
Trapani,MEPANIPYRIM,0.0
Trapani,MESOSULFURON-METILE,0.0
Trapani,METALAXIL,0.036
Trapani,METAMIDOFOS,0.0
Trapani,METAMITRON,0.0
Trapani,METAZACLOR,0.0
Trapani,METIDATION,0.0
Trapani,METIOCARB,0.0
Trapani,METOLACLOR,0.0
Trapani,METOMIL,0.0
Trapani,METOSSIFENOZIDE,0.0
Trapani,METRAFENONE,0.0
Trapani,METRIBUZIN,0.0
Trapani,METSULFURON-METILE,0.0
Trapani,MEVINPHOS,0.0
Trapani,MICLOBUTANIL,0.005
Trapani,MONOCROTOFOS,0.0
Trapani,MONOLINURON,0.0
Trapani,NAPROPAMIDE,0.008
Trapani,NICOSULFURON,0.0
Trapani,OMETOATO,0.0
Trapani,OSSIDEMETON-METILE,0.0
Trapani,OXADIXIL,0.0
Trapani,OXAMIL,0.0
Trapani,OXIFLUORFEN,0.0
Trapani,PARATION-ETILE,0.0
Trapani,PARATION-METILE,0.0
Trapani,PENCICURON,0.0
Trapani,PENCONAZOLO,0.008
Trapani,PENDIMETALIN,0.0
Trapani,PICLORAM,0.0
Trapani,PICOXISTROBIN,0.0
Trapani,PIMETROZINA,0.0
Trapani,PIRACLOSTROBIN,0.0
Trapani,PIRAZOFOS,0.0
Trapani,PIRIMETANIL,0.0
Trapani,PIRIMICARB,0.0
Trapani,PIRIMIFOS-METILE,0.0
Trapani,PROCIMIDONE,0.0
Trapani,PROCLORAZ,0.0
Trapani,PROMETRINA,0.0
Trapani,PROPAMOCARB,0.002
Trapani,PROPANIL,0.0
Trapani,PROPARGITE,0.0
Trapani,PROPICONAZOLO,0.0
Trapani,PROPIZAMIDE,0.0
Trapani,PROPOXUR,0.0
Trapani,PYRIPROXYFEN,0.0
Trapani,RIMSULFURON,0.0
Trapani,ROTENONE,0.0
Trapani,SIMAZINA,0.0
Trapani,SPIRODICLOFEN,0.0
Trapani,SPIROTETRAMMATO,0.0
Trapani,SPIROXAMINA,0.0
Trapani,TEBUCONAZOLO,0.008
Trapani,TEBUFENPIRAD,0.0
Trapani,TEFLUBENZURON,0.0
Trapani,TERBUTRINA,0.005
Trapani,TETRACONAZOLO,0.01
Trapani,TETRADIFON,0.001
Trapani,TIABENDAZOLO,0.0
Trapani,TIACLOPRID,0.0
Trapani,TIAMETOXAM,0.0
Trapani,TIFENSULFURON-METILE,0.0
Trapani,TIODICARB,0.0
Trapani,TIOPHANATE-METHYL,0.0
Trapani,TOLCLOFOS-METILE,0.0
Trapani,TOLILFLUANIDE,0.0
Trapani,TRANS-CHLORDANE,0.0
Trapani,TRIADIMEFON,0.0
Trapani,TRIADIMENOL,0.0
Trapani,TRIASULFURON,0.0
Trapani,TRIAZAMATE,0.0
Trapani,TRIAZOFOS,0.0
Trapani,TRIBENURON-METILE,0.0
Trapani,TRICLOPIR,0.0
Trapani,TRICLORFON,0.0
Trapani,TRIFLOXISTROBIN,0.0
Trapani,TRIFLUMURON,0.0
Trapani,TRIFLURALIN,0.0
Trapani,ZOXAMIDE,0.0
Trento,ACEFATE,0.08
Trento,ACETAMIPRID,3.26
Trento,ACLONIFEN,0.0
Trento,ALACLOR,0.0
Trento,AMETOCTRADIN,0.06
Trento,ANTIPARASSITARI CICLODIENE,0.0
Trento,ATRAZINA,0.04
Trento,ATRAZINA DESETIL,0.0
Trento,AZINFOS-ETILE,0.0
Trento,AZINFOS-METILE,0.0
Trento,AZOSSISTROBINA,0.03
Trento,BENALAXIL,0.0
Trento,BOSCALID,0.08
Trento,"BROMOFOS, BROMOFOS-METILE",0.0
Trento,BROMOFOS-ETILE,0.0
Trento,BROMOPROPILATO,0.0
Trento,BUPIRIMATE,0.16
Trento,BUPROFEZIN,0.0
Trento,CARBARIL,0.56
Trento,CARBENDAZIM,0.28
Trento,CHINOSSIFEN,0.0
Trento,CIANAZINA,0.0
Trento,CIPERMETRINA,0.0
Trento,CIPROCONAZOLO,0.0
Trento,CIPRODINIL,0.39
Trento,CLOMAZONE,0.03
Trento,CLORANTRANILIPROLO,0.34
Trento,CLORFENVINFOS,0.0
Trento,CLORPIRIFOS,0.04
Trento,CLORPIRIFOS-METILE,0.09
Trento,CLORPROFAM,0.08
Trento,CLOTHIANIDIN,0.0
Trento,CYFLUFENAMID,0.06
Trento,"DDD, op",0.0
Trento,"DDE, op",0.0
Trento,DDT totale,0.0
Trento,"DDT, pp",0.0
Trento,DIAZINON,0.0
Trento,DICLOFLUANIDE,0.0
Trento,DIFENILAMMINA,0.03
Trento,DIFENOCONAZOLO,0.05
Trento,DIMETOATO,0.19
Trento,DIMETOMORF,1.01
Trento,DIURON,0.07
Trento,"ENDOSULFAN, alfa",0.0
Trento,"ENDOSULFAN, beta",0.0
Trento,ENDOSULFAN-SOLFATO,0.0
Trento,EPTENOFOS,0.0
Trento,ESACLOROCICLOESANO alfa,0.0
Trento,ESACLOROCICLOESANO beta,0.0
Trento,ESACLOROCICLOESANO delta,0.0
Trento,ESACLOROCICLOESANO gamma,0.0
Trento,ETOFENPROX,0.0
Trento,ETOXAZOLO,0.0
Trento,Eptacloro ed eptacloro epossido,0.0
Trento,FENAMIDONE,0.0
Trento,FENARIMOL,0.0
Trento,FENBUCONAZOLO,0.0
Trento,FENHEXAMID,0.07
Trento,FENITROTION,0.0
Trento,FLONICAMID,0.58
Trento,FLUDIOXONIL,0.3
Trento,FLUOPICOLIDE,0.0
Trento,FLUOPYRAM,0.16
Trento,FLUSILAZOLO,0.0
Trento,FLUXAPYROXAD,0.6
Trento,FONOFOS,0.0
Trento,FOSALONE,0.0
Trento,IMIDACLOPRID,1.13
Trento,IPRODIONE,0.0
Trento,IPROVALICARB,0.0
Trento,ISOFENFOS,0.0
Trento,ISOXABEN,0.04
Trento,KRESOXIM-METILE,0.0
Trento,LINURON,0.0
Trento,MALATION,0.0
Trento,METALAXIL,0.36
Trento,METAMIDOFOS,0.02
Trento,METIDATION,0.0
Trento,METOLACLOR,0.32
Trento,METOMIL,0.0
Trento,METOSSICLORO,0.0
Trento,METOSSIFENOZIDE,0.42
Trento,METRAFENONE,0.05
Trento,METRIBUZIN,0.03
Trento,MEVINPHOS,0.0
Trento,MICLOBUTANIL,0.0
Trento,OXADIAZON,0.11
Trento,OXIFLUORFEN,0.0
Trento,PARATION-ETILE,0.0
Trento,PARATION-METILE,0.0
Trento,PENCONAZOLO,0.26
Trento,PENDIMETALIN,0.0
Trento,PENTHIOPYRAD,1.36
Trento,PIRACLOSTROBIN,0.0
Trento,PIRIMETANIL,0.59
Trento,PIRIMICARB,0.3
Trento,PROCIMIDONE,0.0
Trento,PROMETRINA,0.0
Trento,PROPAZINA,0.0
Trento,PROPICONAZOLO,0.06
Trento,PROPIZAMIDE,0.03
Trento,PROPOXUR,0.46
Trento,PYRIPROXYFEN,0.0
Trento,QUINTOZENE,0.0
Trento,SIMAZINA,0.42
Trento,SPIRODICLOFEN,0.0
Trento,SPIROXAMINA,0.0
Trento,TEBUCONAZOLO,0.16
Trento,TEBUFENPIRAD,0.0
Trento,TERBUMETON,0.0
Trento,TERBUTILAZINA (incluso metabolita),0.13
Trento,TETRACLORVINFOS,0.0
Trento,TETRACONAZOLO,0.75
Trento,TETRADIFON,0.0
Trento,TIABENDAZOLO,0.1
Trento,TIACLOPRID,0.19
Trento,TIAMETOXAM,0.62
Trento,TIOPHANATE-METHYL,0.0
Trento,TRIADIMENOL,0.05
Trento,TRIAZOFOS,0.0
Trento,TRIFLOXISTROBIN,0.0
Trento,TRIFLURALIN,0.0
Trento,VAMIDOTION,0.0
Trento,VINCLOZOLIN,0.0
Trento,ZINOFOS,0.0
Trento,ZOXAMIDE,0.62
Treviso,"1,2-DIBROMOETANO",0.0
Treviso,"1,2-DICLOROETANO",0.0
Treviso,"1,4 DICLOROBENZENE",0.0
Treviso,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Treviso,"2,4-DICLOROFENOLO",0.0
Treviso,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Treviso,? ENDOSULFAN e isomeri,0.0
Treviso,? METALAXIL e METALAXIL-M,0.82
Treviso,ACETAMIPRID,0.03
Treviso,ACETOCLOR,0.0
Treviso,ACLONIFEN,0.0
Treviso,ALACLOR,0.0
Treviso,AMPA,0.52
Treviso,ANTIPARASSITARI CICLODIENE,0.0
Treviso,ATRAZINA,0.0
Treviso,ATRAZINA DESETIL,0.0
Treviso,ATRAZINA DESISOPROPIL,0.0
Treviso,AZINFOS-METILE,0.0
Treviso,AZOSSISTROBINA,0.12
Treviso,BENTAZONE,0.7
Treviso,BIFENOX,0.0
Treviso,BOSCALID,0.21
Treviso,BROMACILE,0.0
Treviso,CHINOSSIFEN,0.0
Treviso,CIBUTRINA,0.0
Treviso,CIPRODINIL,0.07
Treviso,CLOMAZONE,0.03
Treviso,CLORFENVINFOS,0.0
Treviso,CLORIDAZON,0.0
Treviso,CLORPIRIFOS,0.0
Treviso,CLORPIRIFOS-METILE,0.1
Treviso,DDT totale,0.0
Treviso,"DDT, pp",0.02
Treviso,DICLORVOS,0.05
Treviso,DIFENOCONAZOLO,0.02
Treviso,DIMETENAMIDE,0.0
Treviso,DIMETOATO,0.0
Treviso,DIMETOMORF,1.27
Treviso,DIURON,0.04
Treviso,ENDOSULFAN,0.0
Treviso,ESACLOROBENZENE,0.0
Treviso,ESACLOROCICLOESANO,0.0
Treviso,ETOFUMESATE,0.0
Treviso,FENHEXAMID,0.27
Treviso,FLUDIOXONIL,0.02
Treviso,FLUFENACET,0.06
Treviso,FLUOPICOLIDE,0.25
Treviso,GLIFOSATE,0.25
Treviso,GLUFOSINATE-AMMONIO,0.0
Treviso,IMIDACLOPRID,0.02
Treviso,IPROVALICARB,0.0
Treviso,ISOPROTURON,0.0
Treviso,LENACIL,0.0
Treviso,LINURON,0.0
Treviso,MALATION,0.0
Treviso,MCPA,0.0
Treviso,MECOPROP,0.04
Treviso,METAMITRON,0.07
Treviso,METAZACLOR,0.0
Treviso,METOLACLOR,0.61
Treviso,METOLACLOR-ESA,0.57
Treviso,METOSSIFENOZIDE,0.5
Treviso,METRIBUZIN,0.18
Treviso,MOLINATE,0.0
Treviso,NICOSULFURON,0.45
Treviso,OXADIAZON,0.0
Treviso,PENCONAZOLO,0.0
Treviso,PENDIMETALIN,0.02
Treviso,PENTACLOROBENZENE,0.0
Treviso,PENTACLOROFENOLO,0.0
Treviso,PIRIMETANIL,0.15
Treviso,PROCIMIDONE,0.0
Treviso,PROPACLOR,0.0
Treviso,PROPAMOCARB,0.0
Treviso,PROPANIL,0.0
Treviso,PROPICONAZOLO,0.0
Treviso,PROPIZAMIDE,0.03
Treviso,QUIZALOFOP-ETILE,0.0
Treviso,RIMSULFURON,0.06
Treviso,SIMAZINA,0.0
Treviso,SPIROXAMINA,0.0
Treviso,TEBUCONAZOLO,0.04
Treviso,TEBUFENOZIDE,0.0
Treviso,TERBUTRINA,0.02
Treviso,TETRACONAZOLO,0.05
Treviso,TIACLOPRID,0.0
Treviso,TRIFLURALIN,0.0
Treviso,VINCLOZOLIN,0.0
Udine,"1,2-DICLOROETANO",0.0
Udine,"1,4 DICLOROBENZENE",0.0
Udine,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Udine,"2,4-DICLOROFENOLO",0.0
Udine,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Udine,2-IDROSSIATRAZINA,0.03
Udine,2-IDROSSITERBUTILAZINA,0.08
Udine,ACETAMIPRID,0.0
Udine,ACETOCLOR,0.0
Udine,ACLONIFEN,0.0
Udine,ALACLOR,0.0
Udine,ANTIPARASSITARI CICLODIENE,0.0
Udine,ATRAZINA,0.01
Udine,ATRAZINA DESETIL,0.01
Udine,ATRAZINA DESETIL DESISOPROPIL,0.0
Udine,ATRAZINA DESISOPROPIL,0.0
Udine,AZINFOS-ETILE,0.0
Udine,AZINFOS-METILE,0.0
Udine,BENTAZONE,0.12
Udine,BIFENOX,0.0
Udine,BOSCALID,0.0
Udine,BROMACILE,0.0
Udine,CARBENDAZIM,0.0
Udine,CHINOSSIFEN,0.0
Udine,CIANAZINA,0.0
Udine,CIBUTRINA,0.0
Udine,CIMOXANIL,0.0
Udine,CIPRODINIL,0.0
Udine,CLORDANO,0.0
Udine,CLORDANO-alfa,0.0
Udine,CLORFENVINFOS,0.0
Udine,CLORIDAZON,0.0
Udine,CLORPIRIFOS,0.0
Udine,CLOTHIANIDIN,0.0
Udine,"DDD, op",0.0004
Udine,"DDE, op",0.0006
Udine,DDT totale,0.004
Udine,"DDT, pp",0.0021
Udine,DIAZINON,0.0
Udine,DICLORVOS,0.0
Udine,DIMETOATO,0.0
Udine,DIMETOMORF,0.06
Udine,DIURON,0.0
Udine,ENDOSULFAN,0.0
Udine,"ENDOSULFAN, alfa",0.0
Udine,"ENDOSULFAN, beta",0.0
Udine,ENDOSULFAN-SOLFATO,0.0
Udine,EPTENOFOS,0.0
Udine,ESACLOROBENZENE,0.0
Udine,ESACLOROCICLOESANO,0.0
Udine,ESACLOROCICLOESANO alfa,0.0
Udine,ESACLOROCICLOESANO beta,0.0
Udine,ESACLOROCICLOESANO delta,0.0
Udine,ESACLOROCICLOESANO gamma,0.0
Udine,ETION,0.0
Udine,Eptacloro ed eptacloro epossido,0.0
Udine,FENHEXAMID,0.0
Udine,FENITROTION,0.0
Udine,FENTION,0.0
Udine,FLUAZIFOP-BUTYL,0.0
Udine,FLUDIOXONIL,0.0
Udine,FLUFENACET,0.0
Udine,FLUOPICOLIDE,0.0
Udine,IMAZAMOX,0.0
Udine,IMIDACLOPRID,0.0
Udine,IPROVALICARB,0.0
Udine,ISOPROTURON,0.0
Udine,KRESOXIM-METILE,0.0
Udine,LENACIL,0.0
Udine,LINURON,0.0
Udine,MALATION,0.0
Udine,MCPA,0.0
Udine,MECOPROP,0.0
Udine,METALAXIL,0.0
Udine,METAMIDOFOS,0.0
Udine,METIDATION,0.0
Udine,METIOCARB,0.0
Udine,METOLACLOR,0.03
Udine,METOLACLOR-ESA,0.11
Udine,METOSSICLORO,0.0
Udine,METRIBUZIN,0.0
Udine,MEVINPHOS,0.0
Udine,MONOLINURON,0.0
Udine,MONURON,0.0
Udine,NAFTALENE,0.0
Udine,NICOSULFURON,0.0
Udine,OMETOATO,0.0
Udine,OSSIDEMETON-METILE,0.0
Udine,OXADIAZON,0.0004
Udine,PARATION-ETILE,0.0
