Comune,Codice stazione,Sostanza,Conc_max
lavis,SD000152,ZOXAMIDE,0.09
trento,SD000153,DIMETOMORF,0.04
nomi,SD000154,FLUOPYRAM,0.06
nomi,SD000154,PENCONAZOLO,0.26
nomi,SD000154,IMIDACLOPRID,0.02
nomi,SD000154,TIACLOPRID,0.19
nomi,SD000154,BOSCALID,0.04
nomi,SD000154,CLORPIRIFOS-METILE,0.03
nomi,SD000154,TEBUCONAZOLO,0.07
nomi,SD000154,ACETAMIPRID,0.2
roncegno terme,SD000208,DIMETOMORF,0.03
borgo valsugana,SD000214,DIMETOMORF,0.03
comano terme,SD000306,METOLACLOR,0.12
comano terme,SD000308,METOLACLOR,0.12
arco,SD000322,DIMETOMORF,0.03
comano terme,SD000334,METOLACLOR,0.12
denno,SD000514,FLUXAPYROXAD,0.23
denno,SD000514,CYFLUFENAMID,0.06
denno,SD000514,METOSSIFENOZIDE,0.14
denno,SD000514,CLORANTRANILIPROLO,0.08
denno,SD000514,BOSCALID,0.04
denno,SD000514,TETRACONAZOLO,0.04
denno,SD000514,ACETAMIPRID,0.03
denno,SD000514,CARBENDAZIM,0.04
denno,SD000514,PIRIMETANIL,0.59
denno,SD000514,FENHEXAMID,0.07
denno,SD000514,BUPIRIMATE,0.06
denno,SD000514,CLORPIRIFOS,0.03
denno,SD000514,IMIDACLOPRID,0.03
denno,SD000514,CLORPIRIFOS-METILE,0.09
denno,SD000514,PENTHIOPYRAD,0.53
denno,SD000514,FLUDIOXONIL,0.3
sporminore,SD000516,FLUXAPYROXAD,0.05
sporminore,SD000518,FLUXAPYROXAD,0.14
mezzolombardo,SD000522,FLUXAPYROXAD,0.06
mezzolombardo,SD000522,FLUDIOXONIL,0.03
mezzolombardo,SD000522,ACETAMIPRID,0.03
mezzolombardo,SD000522,METOSSIFENOZIDE,0.02
ville d'anaunia,SD000524,FLUXAPYROXAD,0.07
ville d'anaunia,SD000524,IMIDACLOPRID,0.09
ville d'anaunia,SD000524,METOSSIFENOZIDE,0.22
ville d'anaunia,SD000524,PIRIMETANIL,0.03
ville d'anaunia,SD000524,PENTHIOPYRAD,0.03
ville d'anaunia,SD000524,CLORANTRANILIPROLO,0.04
ville d'anaunia,SD000524,PROPICONAZOLO,0.06
ton,SD000525,FLUXAPYROXAD,0.07
ton,SD000525,METOSSIFENOZIDE,0.06
ton,SD000525,PENTHIOPYRAD,0.05
ton,SD000525,FLUDIOXONIL,0.03
contà,SD000526,CYFLUFENAMID,0.09
contà,SD000526,METOSSIFENOZIDE,0.15
contà,SD000526,FLUXAPYROXAD,0.24
contà,SD000526,CLORANTRANILIPROLO,0.07
contà,SD000526,CARBENDAZIM,0.08
contà,SD000526,TETRACONAZOLO,0.07
contà,SD000526,PIRIMETANIL,0.08
contà,SD000526,CLORPIRIFOS-METILE,0.03
contà,SD000526,FLUDIOXONIL,0.04
contà,SD000526,BUPIRIMATE,0.06
contà,SD000526,IMIDACLOPRID,0.05
contà,SD000526,PENTHIOPYRAD,0.04
contà,SD000526,CLORPIRIFOS,0.03
contà,SD000526,PIRIMICARB,0.04
contà,SD000526,DIFENOCONAZOLO,0.03
amblar-don,SD000528,FLUXAPYROXAD,0.06
amblar-don,SD000528,IMIDACLOPRID,0.38
amblar-don,SD000528,PENTHIOPYRAD,0.04
borgo d'anaunia,SD000532,PENTHIOPYRAD,0.04
predaia,SD000536,FLONICAMID,0.58
predaia,SD000536,METOSSIFENOZIDE,0.42
predaia,SD000536,FLUXAPYROXAD,0.6
predaia,SD000536,CLORANTRANILIPROLO,0.34
predaia,SD000536,CYFLUFENAMID,0.05
predaia,SD000536,PENTHIOPYRAD,1.36
predaia,SD000536,TETRACONAZOLO,0.75
predaia,SD000536,BOSCALID,0.04
predaia,SD000536,FLUDIOXONIL,0.2
predaia,SD000536,IMIDACLOPRID,1.13
predaia,SD000536,PENCONAZOLO,0.05
predaia,SD000536,PIRIMETANIL,0.16
predaia,SD000536,BUPIRIMATE,0.16
predaia,SD000536,ACETAMIPRID,3.26
predaia,SD000536,OXADIAZON,0.11
predaia,SD000536,PIRIMICARB,0.03
novella,SD000541,FLUXAPYROXAD,0.03
novella,SD000541,PIRIMETANIL,0.04
novella,SD000541,CLORANTRANILIPROLO,0.03
novella,SD000541,TIAMETOXAM,0.62
pergine valsugana,SD000702,FLUXAPYROXAD,0.09
pergine valsugana,SD000702,IMIDACLOPRID,0.04
pergine valsugana,SD000702,PIRIMICARB,0.22
pergine valsugana,SD000702,DIFENOCONAZOLO,0.05
civezzano,SD000715,CARBENDAZIM,0.02
mezzolombardo,SG000011,FLUXAPYROXAD,0.04
borgo valsugana,SG000020,DIMETOMORF,0.03
nago-torbole,SG000024,CARBENDAZIM,0.05
cles,SGLA0011,FLUXAPYROXAD,0.05
trento,SD000109,TERBUTILAZINA (incluso metabolita),0.03
villa lagarina,SD000118,TERBUTILAZINA (incluso metabolita),0.11
trento,SD000123,TERBUTILAZINA (incluso metabolita),0.13
comano terme,SD000306,TERBUTILAZINA (incluso metabolita),0.06
comano terme,SD000308,TERBUTILAZINA (incluso metabolita),0.03
comano terme,SD000334,TERBUTILAZINA (incluso metabolita),0.07
predaia,SD000536,TERBUTILAZINA (incluso metabolita),0.03
todi,IT10TVR7,TERBUTILAZINA (incluso metabolita),0.02
attigliano,IT10TVR9,TERBUTILAZINA (incluso metabolita),0.02
castiglione del lago,IT10ANG1,AMPA,0.23
castiglione del lago,IT10ANG1,S-METOLACLOR,0.21
castiglione del lago,IT10ANG1,GLIFOSATE,0.25
castiglione del lago,IT10ANG1,AZOSSISTROBINA,0.02
castiglione del lago,IT10ANG1,CLOROTOLURON,0.062
castiglione del lago,IT10ANG1,ATRAZINA DESISOPROPIL,0.11
castiglione del lago,IT10ANG1,METALAXIL-M,0.01
marsciano,IT10CAI1,AMPA,12.0
marsciano,IT10CAI1,GLIFOSATE,0.66
marsciano,IT10CAI1,IMIDACLOPRID,0.15
marsciano,IT10CAI1,S-METOLACLOR,0.06
marsciano,IT10CAI1,BENTAZONE,0.49
marsciano,IT10CAI1,DIURON,0.02
marsciano,IT10CAI1,TERBUTRINA,0.01
marsciano,IT10CAI1,TEBUCONAZOLO,0.02
marsciano,IT10CAI1,METALAXIL-M,0.02
marsciano,IT10CAI1,MCPA,0.03
marsciano,IT10CAI1,PIRIMICARB,0.21
marsciano,IT10CAI1,MECOPROP,0.04
marsciano,IT10CAI1,ATRAZINA DESISOPROPIL,0.03
città di castello,IT10CER1,AMPA,0.55
città di castello,IT10CER1,METALAXIL-M,0.13
città di castello,IT10CER1,GLIFOSATE,0.32
città di castello,IT10CER1,SPIROXAMINA,0.01
orvieto,IT10CRB1,MCPA,0.0819999999999999
bettona,IT10CHS2,AMPA,0.59
bettona,IT10CHS2,GLIFOSATE,0.09
bettona,IT10CHS2,IMIDACLOPRID,0.01
bettona,IT10CHS2,TERBUTRINA,0.02
bettona,IT10CHS2,SPIROXAMINA,0.0139999999999999
torgiano,IT10CHS3,AMPA,2.1
torgiano,IT10CHS3,GLIFOSATE,0.18
torgiano,IT10CHS3,TEBUCONAZOLO,0.01
torgiano,IT10CHS3,TERBUTRINA,0.01
torgiano,IT10CHS3,S-METOLACLOR,0.05
torgiano,IT10CHS3,PENCONAZOLO,0.01
gubbio,IT10CHS4,AMPA,0.09
gubbio,IT10CHS4,"2,4-DICLOROFENOSSIACETICO ACIDO",0.1
gubbio,IT10CHS4,BENTAZONE,0.02
gubbio,IT10CHS4,MECOPROP,0.04
gubbio,IT10CHS4,GLIFOSATE,0.04
gubbio,IT10CHS4,MCPA,0.07
foligno,IT10CLT3,AMPA,0.03
orvieto,IT10CRB1,AMPA,0.59
orvieto,IT10CRB1,S-METOLACLOR,0.12
orvieto,IT10CRB1,GLIFOSATE,0.11
orvieto,IT10CRB1,METALAXIL-M,0.03
orvieto,IT10CRB1,IMIDACLOPRID,0.03
orvieto,IT10CRB1,MECOPROP,0.057
orvieto,IT10CRB1,TEBUCONAZOLO,0.02
marsciano,IT10GEN1,AMPA,8.0
marsciano,IT10GEN1,GLIFOSATE,0.69
marsciano,IT10GEN1,IMIDACLOPRID,0.16
marsciano,IT10GEN1,DIURON,0.03
marsciano,IT10GEN1,TERBUTRINA,0.03
marsciano,IT10GEN1,DIMETOMORF,0.08
marsciano,IT10GEN1,MECOPROP,0.04
marsciano,IT10GEN1,TEBUCONAZOLO,0.02
marsciano,IT10GEN1,ISOPROTURON,0.012
marsciano,IT10GEN1,SPIROXAMINA,0.17
marsciano,IT10GEN1,PIRIMICARB,0.04
marsciano,IT10GEN1,METALAXIL-M,0.02
marsciano,IT10GEN1,S-METOLACLOR,0.02
marsciano,IT10GEN1,PENCONAZOLO,0.02
acquasparta,IT10MAR3,AMPA,0.2
acquasparta,IT10MAR3,MCPA,0.01
acquasparta,IT10MAR3,DIMETOMORF,0.01
acquasparta,IT10MAR3,GLIFOSATE,0.06
acquasparta,IT10MAR3,AZOSSISTROBINA,0.01
terni,IT10NER13,AMPA,0.2
terni,IT10NER13,GLIFOSATE,0.16
terni,IT10NER5,AMPA,0.07
terni,IT10NER5,GLIFOSATE,0.08
narni,IT10NER7,AMPA,0.29
narni,IT10NER7,GLIFOSATE,0.04
narni,IT10NER8,AMPA,0.15
narni,IT10NER8,GLIFOSATE,0.1
marsciano,IT10NES2,AMPA,3.0
marsciano,IT10NES2,GLIFOSATE,0.17
marsciano,IT10NES2,DIURON,0.02
marsciano,IT10NES2,IMIDACLOPRID,0.06
marsciano,IT10NES2,BENTAZONE,0.02
marsciano,IT10NES2,DIMETOMORF,0.04
marsciano,IT10NES2,METALAXIL-M,0.07
marsciano,IT10NES2,MECOPROP,0.03
marsciano,IT10NES2,S-METOLACLOR,0.18
marsciano,IT10NES2,PROPICONAZOLO,0.02
marsciano,IT10NES2,TEBUCONAZOLO,0.03
marsciano,IT10NES2,ATRAZINA DESISOPROPIL,0.07
marsciano,IT10NES2,TERBUTRINA,0.01
marsciano,IT10NES2,PIRIMICARB,0.02
piegaro,IT10NES3,AMPA,3.1
piegaro,IT10NES3,GLIFOSATE,0.19
piegaro,IT10NES3,S-METOLACLOR,0.44
piegaro,IT10NES3,MECOPROP,0.03
piegaro,IT10NES3,TEBUCONAZOLO,0.036
piegaro,IT10NES3,IMIDACLOPRID,0.05
piegaro,IT10NES3,DIMETOMORF,0.03
piegaro,IT10NES3,ATRAZINA DESISOPROPIL,0.07
piegaro,IT10NES3,BENTAZONE,0.13
piegaro,IT10NES3,SPIROXAMINA,0.17
piegaro,IT10NES3,METALAXIL-M,0.09
piegaro,IT10NES3,PROPICONAZOLO,0.023
bettona,IT10OSE1,AMPA,2.7
bettona,IT10OSE1,GLIFOSATE,0.41
bettona,IT10OSE1,IMIDACLOPRID,0.12
bettona,IT10OSE1,DIURON,0.03
bettona,IT10OSE1,TEBUCONAZOLO,0.04
bettona,IT10OSE1,TERBUTRINA,0.03
bettona,IT10OSE1,MECOPROP,0.02
bettona,IT10OSE1,AZOSSISTROBINA,0.06
bettona,IT10OSE1,ATRAZINA DESISOPROPIL,0.05
bettona,IT10OSE1,S-METOLACLOR,0.12
bettona,IT10OSE1,METALAXIL-M,0.01
bettona,IT10OSE1,PROPAMOCARB,0.02
bettona,IT10OSE1,PROPIZAMIDE,0.01
orvieto,IT10PGL4,AMPA,0.15
orvieto,IT10PGL4,S-METOLACLOR,0.02
gubbio,IT10SAO1,AMPA,1.8
gubbio,IT10SAO1,IMIDACLOPRID,0.04
gubbio,IT10SAO1,GLIFOSATE,0.11
gubbio,IT10SAO1,MECOPROP,0.02
gubbio,IT10SAO1,S-METOLACLOR,0.01
gubbio,IT10SAO1,BENTAZONE,0.05
citerna,IT10SOV1,AMPA,0.2
citerna,IT10SOV1,METALAXIL-M,0.18
citerna,IT10SOV1,PIRIMICARB,0.04
citerna,IT10SOV1,GLIFOSATE,0.54
citerna,IT10SOV1,IMIDACLOPRID,0.02
montefalco,IT10TAT1,AMPA,0.08
montefalco,IT10TAT1,S-METOLACLOR,0.12
montefalco,IT10TAT1,BENTAZONE,0.02
montefalco,IT10TAT1,IMIDACLOPRID,0.03
cannara,IT10TIM1,AMPA,2.8
cannara,IT10TIM1,GLIFOSATE,0.38
cannara,IT10TIM1,IMIDACLOPRID,0.06
cannara,IT10TIM1,S-METOLACLOR,0.11
cannara,IT10TIM1,BENTAZONE,0.05
cannara,IT10TIM1,METALAXIL-M,0.012
cannara,IT10TIM1,SIMAZINA,0.01
cannara,IT10TIM1,MECOPROP,0.09
cannara,IT10TIM1,DIURON,0.01
cannara,IT10TIM1,TEBUCONAZOLO,0.01
cannara,IT10TIM1,MCPA,0.02
bettona,IT10TOP3,AMPA,1.5
bettona,IT10TOP3,GLIFOSATE,0.17
bettona,IT10TOP3,IMIDACLOPRID,0.15
bettona,IT10TOP3,S-METOLACLOR,0.01
bettona,IT10TOP3,DIURON,0.01
bettona,IT10TOP3,METALAXIL-M,0.02
bettona,IT10TOP3,BENTAZONE,0.01
bevagna,IT10TOP5,AMPA,1.3
bevagna,IT10TOP5,METALAXIL-M,0.01
bevagna,IT10TOP5,GLIFOSATE,0.26
bevagna,IT10TOP5,PENCONAZOLO,0.01
castiglione del lago,IT10TRE1,AMPA,1.9
castiglione del lago,IT10TRE1,GLIFOSATE,0.4
bevagna,IT10TVN1,AMPA,1.7
bevagna,IT10TVN1,GLIFOSATE,0.16
bevagna,IT10TVN1,METALAXIL-M,0.02
bevagna,IT10TVN1,S-METOLACLOR,0.14
bevagna,IT10TVN1,IMIDACLOPRID,0.07
bevagna,IT10TVN1,DIURON,0.02
bevagna,IT10TVN1,MCPA,0.08
bevagna,IT10TVN1,BENTAZONE,0.02
bevagna,IT10TVN1,PIRACLOSTROBIN,0.07
bevagna,IT10TVN1,DIMETOMORF,0.05
bevagna,IT10TVN1,"2,4-DICLOROFENOSSIACETICO ACIDO",0.01
città di castello,IT10TVR1,AMPA,0.23
città di castello,IT10TVR1,GLIFOSATE,0.19
guardea,IT10TVR13,AMPA,0.89
guardea,IT10TVR13,S-METOLACLOR,0.16
guardea,IT10TVR13,GLIFOSATE,0.28
guardea,IT10TVR13,METALAXIL-M,0.03
guardea,IT10TVR13,PROPICONAZOLO,0.02
guardea,IT10TVR13,MECOPROP,0.0139999999999999
guardea,IT10TVR13,CLOMAZONE,0.04
guardea,IT10TVR13,CLOROTOLURON,0.01
guardea,IT10TVR13,TEBUCONAZOLO,0.02
città di castello,IT10TVR2,GLIFOSATE,0.15
città di castello,IT10TVR2,AMPA,0.56
città di castello,IT10TVR2,IMIDACLOPRID,0.044
città di castello,IT10TVR2,METALAXIL-M,0.06
perugia,IT10TVR4,AMPA,0.85
perugia,IT10TVR4,GLIFOSATE,0.06
perugia,IT10TVR4,METALAXIL-M,0.04
perugia,IT10TVR4,IMIDACLOPRID,0.015
perugia,IT10TVR4,S-METOLACLOR,0.02
perugia,IT10TVR4,FLUOPYRAM,0.01
perugia,IT10TVR4,TERBUTRINA,0.01
deruta,IT10TVR5,AMPA,1.9
deruta,IT10TVR5,GLIFOSATE,0.17
deruta,IT10TVR5,S-METOLACLOR,0.04
deruta,IT10TVR5,TERBUTRINA,0.01
deruta,IT10TVR5,METALAXIL-M,0.02
torgiano,IT10TVR6,AMPA,1.1
torgiano,IT10TVR6,GLIFOSATE,0.22
torgiano,IT10TVR6,METALAXIL-M,0.03
torgiano,IT10TVR6,FLUOPYRAM,0.18
torgiano,IT10TVR6,IMIDACLOPRID,0.021
torgiano,IT10TVR6,S-METOLACLOR,0.01
torgiano,IT10TVR6,TERBUTRINA,0.01
todi,IT10TVR7,AMPA,1.1
todi,IT10TVR7,METALAXIL-M,0.02
todi,IT10TVR7,GLIFOSATE,0.2
todi,IT10TVR7,S-METOLACLOR,0.04
todi,IT10TVR7,BENTAZONE,0.04
todi,IT10TVR7,IMIDACLOPRID,0.18
todi,IT10TVR7,DIMETOMORF,0.01
attigliano,IT10TVR9,AMPA,0.54
attigliano,IT10TVR9,GLIFOSATE,0.14
attigliano,IT10TVR9,S-METOLACLOR,0.24
attigliano,IT10TVR9,SPIROXAMINA,0.025
attigliano,IT10TVR9,CLOROTOLURON,0.13
attigliano,IT10TVR9,IMIDACLOPRID,0.04
castiglione del lago,IT10ANG1,TERBUTILAZINA (incluso metabolita),0.27
marsciano,IT10CAI1,TERBUTILAZINA (incluso metabolita),0.03
torgiano,IT10CHS3,TERBUTILAZINA (incluso metabolita),0.02
orvieto,IT10CRB1,TERBUTILAZINA (incluso metabolita),0.02
marsciano,IT10NES2,TERBUTILAZINA (incluso metabolita),0.05
piegaro,IT10NES3,TERBUTILAZINA (incluso metabolita),0.16
bettona,IT10OSE1,TERBUTILAZINA (incluso metabolita),0.06
bettona,IT10TOP3,TERBUTILAZINA (incluso metabolita),0.02
guardea,IT10TVR13,TERBUTILAZINA (incluso metabolita),0.03
deruta,IT10TVR5,TERBUTILAZINA (incluso metabolita),0.02
verona,1017,ATRAZINA DESETIL DESISOPROPIL,0.07
verona,1017,DIMETOMORF,0.4
verona,1017,BOSCALID,0.19
verona,1017,METOLACLOR-ESA,0.04
verona,1017,ATRAZINA,0.01
verona,1017,FLUDIOXONIL,0.13
verona,1017,CIPRODINIL,0.05
vigasio,1018,METOLACLOR-ESA,0.08
vigasio,1018,ATRAZINA DESETIL DESISOPROPIL,0.03
vigasio,1018,ATRAZINA,0.03
vigasio,1018,ATRAZINA DESETIL,0.05
vigasio,1018,NICOSULFURON,0.03
vigasio,1018,METOLACLOR,0.02
vigasio,1018,DIMETOMORF,0.11
longare,102,METOLACLOR,0.04
longare,102,GLIFOSATE,3.27
longare,102,AMPA,0.7
longare,102,METOLACLOR-ESA,0.04
longare,102,? METALAXIL e METALAXIL-M,0.06
longare,102,"2,4-DICLOROFENOSSIACETICO ACIDO",0.05
longare,102,MCPA,0.03
longare,102,MECOPROP,0.04
longare,102,BENTAZONE,0.05
longare,102,NICOSULFURON,0.03
vicenza,1024,ATRAZINA DESETIL DESISOPROPIL,0.03
vicenza,1024,METOLACLOR-ESA,0.03
vicenza,1024,METOLACLOR,0.47
vicenza,1024,NICOSULFURON,0.04
vicenza,1024,? METALAXIL e METALAXIL-M,0.1
vicenza,1024,TERBUTRINA,0.01
vicenza,1024,"2,4-DICLOROFENOSSIACETICO ACIDO",0.04
san biagio di callalta,1036,DICLORVOS,0.05
san biagio di callalta,1036,METOLACLOR-ESA,0.02
san biagio di callalta,1036,NICOSULFURON,0.04
sandrigo,1048,BENTAZONE,0.03
noale,1049,METOLACLOR,0.03
noale,1049,METOLACLOR-ESA,0.18
noale,1049,ATRAZINA DESETIL,0.01
noale,1049,DIMETOMORF,0.03
noale,1049,? METALAXIL e METALAXIL-M,0.02
noale,1049,CLOMAZONE,0.02
noale,1049,METRIBUZIN,0.02
santa giustina in colle,105,METOLACLOR-ESA,0.13
santa giustina in colle,105,NICOSULFURON,0.08
santa giustina in colle,105,METOLACLOR,0.03
santa giustina in colle,105,ATRAZINA DESETIL,0.01
santa giustina in colle,105,DIMETOMORF,0.01
camisano vicentino,107,METOLACLOR-ESA,0.12
camisano vicentino,107,DIMETENAMIDE,0.03
camisano vicentino,107,ALACLOR,0.02
curtarolo,109,METOLACLOR,0.07
curtarolo,109,METOLACLOR-ESA,0.29
curtarolo,109,NICOSULFURON,0.13
curtarolo,109,ATRAZINA DESETIL,0.01
curtarolo,109,PROPIZAMIDE,0.02
battaglia terme,1097,METOLACLOR-ESA,0.09
battaglia terme,1097,METOLACLOR,0.04
battaglia terme,1097,ATRAZINA DESETIL,0.01
battaglia terme,1097,FLUOPICOLIDE,0.04
battaglia terme,1097,DIURON,0.01
battaglia terme,1097,NICOSULFURON,0.02
battaglia terme,1097,BENTAZONE,0.01
battaglia terme,1097,ATRAZINA,0.01
battaglia terme,1099,METOLACLOR,0.03
battaglia terme,1099,METOLACLOR-ESA,0.09
battaglia terme,1099,NICOSULFURON,0.76
battaglia terme,1099,BENTAZONE,0.02
battaglia terme,1099,ATRAZINA DESETIL,0.01
polesella,1100,METOLACLOR-ESA,0.13
polesella,1100,METOLACLOR,0.07
polesella,1100,"2,4-DICLOROFENOSSIACETICO ACIDO",0.16
polesella,1100,BENTAZONE,0.07
polesella,1100,TEBUCONAZOLO,0.04
polesella,1100,OXADIAZON,0.44
polesella,1100,TERBUTRINA,0.02
polesella,1100,IMIDACLOPRID,0.04
polesella,1100,CLORFENVINFOS,0.02
polesella,1100,AZOSSISTROBINA,0.14
battaglia terme,1103,GLIFOSATE,0.04
battaglia terme,1103,AMPA,0.34
battaglia terme,1103,METOLACLOR-ESA,0.12
battaglia terme,1103,ATRAZINA DESETIL,0.03
battaglia terme,1103,NICOSULFURON,0.17
battaglia terme,1103,METOLACLOR,0.03
battaglia terme,1103,BENTAZONE,0.01
scorzè,1110,METOLACLOR,0.06
scorzè,1110,METOLACLOR-ESA,0.07
scorzè,1110,DIMETOMORF,0.01
scorzè,1110,NICOSULFURON,0.06
scorzè,1110,BOSCALID,0.02
eraclea,1111,METOLACLOR,0.08
eraclea,1111,DIMETOMORF,0.09
eraclea,1111,METOLACLOR-ESA,0.3
eraclea,1111,BENTAZONE,0.5
eraclea,1111,FLUOPICOLIDE,0.03
eraclea,1111,ATRAZINA DESETIL,0.01
eraclea,1111,NICOSULFURON,1.3
eraclea,1111,AZOSSISTROBINA,0.03
eraclea,1111,METOSSIFENOZIDE,0.02
eraclea,1111,PROPIZAMIDE,0.01
eraclea,1111,METAMITRON,0.03
eraclea,1111,TERBUTRINA,0.02
eraclea,1111,? METALAXIL e METALAXIL-M,0.03
ceggia,1112,DIMETOMORF,1.02
ceggia,1112,METOLACLOR,0.43
ceggia,1112,METOLACLOR-ESA,0.28
ceggia,1112,FLUOPICOLIDE,0.82
ceggia,1112,? METALAXIL e METALAXIL-M,0.3
ceggia,1112,ATRAZINA DESISOPROPIL,0.02
ceggia,1112,METRIBUZIN,0.42
ceggia,1112,ATRAZINA DESETIL,0.01
ceggia,1112,PENDIMETALIN,0.05
ceggia,1112,TEBUCONAZOLO,0.08
ceggia,1112,NICOSULFURON,0.44
ceggia,1112,BENTAZONE,0.3
ceggia,1112,AZOSSISTROBINA,0.15
ceggia,1112,TEBUFENOZIDE,0.02
ceggia,1112,METOSSIFENOZIDE,0.02
ceggia,1112,FLUFENACET,0.09
ceggia,1112,CLORIDAZON,0.14
ceggia,1112,BOSCALID,0.03
ceggia,1112,ATRAZINA,0.01
nogarole rocca,1114,METOLACLOR-ESA,0.14
nogarole rocca,1114,ATRAZINA,0.04
nogarole rocca,1114,ATRAZINA DESETIL,0.07
nogarole rocca,1114,METOLACLOR,0.03
nogarole rocca,1114,FLUFENACET,0.05
nogarole rocca,1114,NICOSULFURON,0.03
nogarole rocca,1114,ATRAZINA DESISOPROPIL,0.03
nogarole rocca,1114,BENTAZONE,0.12
nogarole rocca,1114,DIMETENAMIDE,0.02
nogarole rocca,1114,DIMETOMORF,0.08
oppeano,1117,METOLACLOR-ESA,0.04
oppeano,1117,BOSCALID,0.05
oppeano,1117,DIMETOMORF,0.07
oppeano,1117,ATRAZINA DESETIL,0.03
oppeano,1117,FLUOPICOLIDE,0.03
oppeano,1117,METOLACLOR,0.02
san martino buon albergo,1118,BENTAZONE,0.42
veggiano,112,METOLACLOR-ESA,0.12
veggiano,112,METOLACLOR,0.03
veggiano,112,NICOSULFURON,0.15
veggiano,112,BENTAZONE,0.02
nanto,1123,METOLACLOR-ESA,0.08
nanto,1123,CLOMAZONE,0.03
nanto,1123,METOLACLOR,0.02
resana,1127,METOLACLOR-ESA,0.16
resana,1127,AMPA,0.52
resana,1127,GLIFOSATE,0.2
resana,1127,METOLACLOR,0.05
resana,1127,NICOSULFURON,0.05
resana,1127,BOSCALID,0.01
resana,1127,BENTAZONE,0.01
fontanelle,1129,METOLACLOR-ESA,0.12
fontanelle,1129,BENTAZONE,0.03
fontanelle,1129,METOLACLOR,0.01
fontanelle,1129,DIMETOMORF,0.02
fontanelle,1129,NICOSULFURON,0.03
saccolongo,113,METOLACLOR,0.03
saccolongo,113,NICOSULFURON,0.89
saccolongo,113,METOLACLOR-ESA,0.1
saccolongo,113,ATRAZINA DESETIL,0.01
saccolongo,113,BENTAZONE,0.02
vazzola,1130,METOLACLOR-ESA,0.03
vazzola,1130,DIMETOMORF,0.09
vazzola,1130,NICOSULFURON,0.03
salgareda,1133,METOLACLOR-ESA,0.22
salgareda,1133,DIMETOMORF,1.15
salgareda,1133,METOLACLOR,0.24
salgareda,1133,BOSCALID,0.15
salgareda,1133,METAMITRON,0.07
salgareda,1133,FLUOPICOLIDE,0.24
salgareda,1133,PENDIMETALIN,0.02
salgareda,1133,CLOMAZONE,0.03
salgareda,1133,NICOSULFURON,0.37
salgareda,1133,FLUFENACET,0.02
salgareda,1133,PIRIMETANIL,0.15
salgareda,1133,TETRACONAZOLO,0.03
salgareda,1133,? METALAXIL e METALAXIL-M,0.6
salgareda,1133,BENTAZONE,0.7
salgareda,1133,DIFENOCONAZOLO,0.02
salgareda,1133,METOSSIFENOZIDE,0.46
salgareda,1133,CIPRODINIL,0.02
salgareda,1133,AZOSSISTROBINA,0.12
salgareda,1133,TEBUCONAZOLO,0.03
salgareda,1133,METRIBUZIN,0.07
carbonera,1134,METOLACLOR-ESA,0.02
carbonera,1134,"DDT, pp",0.02
chiarano,1136,METOLACLOR-ESA,0.57
chiarano,1136,DIMETOMORF,1.27
chiarano,1136,FLUOPICOLIDE,0.22
chiarano,1136,NICOSULFURON,0.42
chiarano,1136,? METALAXIL e METALAXIL-M,0.52
chiarano,1136,DIFENOCONAZOLO,0.01
chiarano,1136,METRIBUZIN,0.09
chiarano,1136,METOSSIFENOZIDE,0.12
chiarano,1136,METOLACLOR,0.47
chiarano,1136,PENDIMETALIN,0.01
chiarano,1136,CIPRODINIL,0.01
chiarano,1136,TEBUCONAZOLO,0.04
chiarano,1136,BENTAZONE,0.66
chiarano,1136,CLOMAZONE,0.03
chiarano,1136,AZOSSISTROBINA,0.09
chiarano,1136,BOSCALID,0.04
san martino buon albergo,1137,TERBUTRINA,0.01
san martino buon albergo,1137,ATRAZINA,0.02
san martino buon albergo,1137,ATRAZINA DESETIL,0.03
san martino buon albergo,1137,METOLACLOR-ESA,0.15
zevio,1138,ATRAZINA DESETIL,0.04
zevio,1138,METOLACLOR,0.03
zevio,1138,METOLACLOR-ESA,0.07
zevio,1138,FLUDIOXONIL,0.31
zevio,1138,IMIDACLOPRID,0.07
zevio,1138,ETOFUMESATE,0.01
zevio,1138,PENCONAZOLO,0.07
zevio,1138,METAZACLOR,0.15
zevio,1138,ATRAZINA,0.01
isola rizza,1139,METOLACLOR-ESA,0.37
isola rizza,1139,METOLACLOR,0.05
isola rizza,1139,BENTAZONE,0.12
isola rizza,1139,OXADIAZON,0.01
isola rizza,1139,TERBUTRINA,0.04
isola rizza,1139,BOSCALID,0.03
isola rizza,1139,PROPAMOCARB,0.03
isola rizza,1139,ETOFUMESATE,0.01
isola rizza,1139,IMIDACLOPRID,0.03
isola rizza,1139,CLORPIRIFOS,0.01
veggiano,114,METOLACLOR,0.07
veggiano,114,METOLACLOR-ESA,0.25
veggiano,114,NICOSULFURON,1.27
veggiano,114,BENTAZONE,0.03
legnago,1140,TERBUTRINA,0.11
legnago,1140,METOLACLOR,0.44
legnago,1140,BOSCALID,0.04
legnago,1140,METOLACLOR-ESA,0.21
legnago,1140,TEBUCONAZOLO,0.14
legnago,1140,METRIBUZIN,0.02
legnago,1140,BENTAZONE,0.05
legnago,1140,FLUFENACET,0.01
legnago,1140,CLOMAZONE,0.17
legnago,1140,PROPICONAZOLO,0.2
legnago,1140,NICOSULFURON,0.03
legnago,1140,IMIDACLOPRID,0.06
